Phvul.001G027900,1,2170,234.48512
Phvul.001G028000,1,7636,152.2585
Phvul.001G028100,1,780,33.174006
Phvul.001G028200,2,2235,236.49348
Phvul.001G028300,1,2415,226.8509
Phvul.001G028400,1,2380,0.0887101
Phvul.001G028500,1,1227,1.7196121
Phvul.001G028600,1,961,158.16877
Phvul.001G028700,1,4543,39.9954031
Phvul.001G028800,1,2720,38.798459
Phvul.001G028900,1,8435,159.79762
Phvul.001G029000,2,6641,95.03506
Phvul.001G029100,1,924,193.52551
Phvul.001G029200,1,713,140.833296
Phvul.001G029300,1,492,115.89339
Phvul.001G029400,2,4372,44.58947
Phvul.001G029500,1,621,18.270006
Phvul.001G029600,1,7164,43.468006
Phvul.001G029700,1,1616,15.925786
Phvul.001G029800,2,14532,193.27526
Phvul.001G029900,1,685,1.9389948
Phvul.001G030000,1,5808,421.9614
Phvul.001G030100,1,299,1.67254
Phvul.001G030200,1,6692,112.48273
Phvul.001G030300,1,3807,495.0821
Phvul.001G030400,1,1699,1.3866683
Phvul.001G030500,1,1955,1.8447459
Phvul.001G030600,1,4380,431.51475
Phvul.001G030700,1,3685,162.35436
Phvul.001G030800,1,824,90.776603
Phvul.001G030900,1,417,7.34167
Phvul.001G031000,1,4540,163.569378
Phvul.001G031100,1,2742,284.02931
Phvul.001G031200,1,4513,48.8981499
Phvul.001G031300,1,4179,202.30747
Phvul.001G031400,1,1001,535.66677
Phvul.001G031500,1,3870,22.96519
Phvul.001G031600,1,4718,739.1547
Phvul.001G031700,2,4382,69.49298
Phvul.001G031800,1,4203,176.24177
Phvul.001G031900,2,10059,79.18728
Phvul.001G032000,1,1867,133.93581
Phvul.001G032100,1,2118,23.9536089
Phvul.001G032200,2,5710,213.6660204
Phvul.001G032300,2,6058,100.03945
Phvul.001G032400,1,1728,6.521136
Phvul.001G032500,1,7899,16.149312
Phvul.001G032600,1,2793,9.6581202
Phvul.001G032700,1,7343,253.3752
Phvul.001G032800,1,4869,297.8679
Phvul.001G032900,2,4775,170.4611
Phvul.001G033000,1,5708,0
Phvul.001G033100,1,1298,345.6428
Phvul.001G033200,1,4022,87.52007
Phvul.001G033300,5,6900,144.12907
Phvul.001G033400,1,611,8053.597
Phvul.001G033500,1,5901,2759.1519
Phvul.001G033600,1,2668,0
Phvul.001G033700,2,1592,3.413741
Phvul.001G033800,1,3217,240.009127
Phvul.001G033900,1,1921,4.5121473
Phvul.001G034000,1,4305,46.04747
Phvul.001G034100,1,4734,96.70653
Phvul.001G034200,1,3747,6.8001172
Phvul.001G034300,1,564,0.7667623
Phvul.001G034400,1,11655,66.62006
Phvul.001G034500,2,6190,46.0315
Phvul.001G034600,2,5141,7.7823182
Phvul.001G034700,1,3009,86.47056
Phvul.001G034800,1,3983,164.98242
Phvul.001G034900,1,5357,40.362713
Phvul.001G035000,3,4380,35.12281
Phvul.001G035100,1,11086,97.08104
Phvul.001G035200,1,4440,24.58229864
Phvul.001G035300,1,2748,93.71909
Phvul.001G035400,1,1172,19.749217
Phvul.001G035500,1,7103,2063.299
Phvul.001G035600,1,2223,47.4690377
Phvul.001G035700,1,462,0.8369933
Phvul.001G035800,1,4289,56.30022
Phvul.001G035900,2,4160,220.242
Phvul.001G036000,1,4064,198.27722
Phvul.001G036100,1,1265,235.99809
Phvul.001G036200,1,3411,758.18965
Phvul.001G036300,1,5114,63.92002
Phvul.001G036400,1,12158,233.9079
Phvul.001G036500,1,4426,138.004987
Phvul.001G036600,1,3135,17.5997989
Phvul.001G036700,3,3013,242.363
Phvul.001G036800,1,3235,426.83659
Phvul.001G036900,1,1634,240.92775
Phvul.001G037000,2,2596,7.392978
Phvul.001G037100,2,3519,15.3480769
Phvul.001G037200,2,3195,45.314554
Phvul.001G037300,1,819,0.5946314
Phvul.001G037400,1,3218,71.74632
Phvul.001G037500,1,5004,81.8158
Phvul.001G037600,1,360,250.5528
Phvul.001G037700,1,6417,73.30498
Phvul.001G037800,1,281,0
Phvul.001G037900,1,1892,299.00789
Phvul.001G038000,1,12753,55.43524
Phvul.001G038100,1,528,0
Phvul.001G038200,3,20196,60.63223
Phvul.001G038300,1,416,3.603403
Phvul.001G038400,2,8931,161.97643
Phvul.001G038500,1,590,17.094357
Phvul.001G038600,2,1414,3.0053741
Phvul.001G038700,1,10822,119.78385
Phvul.001G038800,1,4463,159.2946
Phvul.001G038900,1,1465,135.16047
Phvul.001G039000,1,4525,56.72199
Phvul.001G039100,1,4722,62.27728
Phvul.001G039200,1,642,2897.75914
Phvul.001G039300,1,10100,0.4597216
Phvul.001G039400,1,1125,17.434279
Phvul.001G039500,1,4226,82.27685
Phvul.001G039600,1,3727,14.459985
Phvul.001G039700,1,848,97.270713
Phvul.001G039800,1,931,98.3719228
Phvul.001G039900,1,1466,11.2727412
Phvul.001G040000,1,2451,13.06180587
Phvul.001G040100,1,2060,9.3575258
Phvul.001G040200,2,3989,32.81151
Phvul.001G040300,1,2632,88.93042
Phvul.001G040400,1,2053,6.5259601
Phvul.001G040500,1,2418,2.11622834
Phvul.001G040600,1,1824,6.4561079
Phvul.001G040700,1,4554,11.9842876
Phvul.001G040800,1,1863,1.4992008
Phvul.001G040900,1,6897,361.7092
Phvul.001G041000,1,2697,36.10525
Phvul.001G041100,1,5818,370.36641
Phvul.001G041200,1,7317,147.22575
Phvul.001G041300,1,4253,82.02657
Phvul.001G041400,1,1353,245.150388
Phvul.001G041500,1,530,1.9033684
Phvul.001G041600,1,4805,532.9261
Phvul.001G041700,1,4941,67.82243
Phvul.001G041800,2,11290,130.96581
Phvul.001G041900,2,3409,245.6483
Phvul.001G042000,2,23250,16.131995
Phvul.001G042100,3,1892,25.333214
Phvul.001G042200,1,1605,18.1716138
Phvul.001G042300,1,13958,53.67611
Phvul.001G042400,1,4457,742.7296
Phvul.001G042500,1,4591,1.0738963
Phvul.001G042600,1,6033,144.6147
Phvul.001G042700,1,3811,65.51295
Phvul.001G042800,1,2529,0
